region,tech,step,year,SupplyCurve
9,5,1,2048,0
8,5,1,2048,0
14,5,1,2048,0
1,5,1,2048,0
15,5,1,2049,0
16,5,1,2049,0
20,5,1,2049,0
6,5,1,2049,0
17,5,1,2049,0
21,5,1,2049,0
23,5,1,2049,0
22,5,1,2049,0
24,5,1,2049,0
7,5,1,2049,0.0001
10,5,1,2049,0
13,5,1,2049,0
2,5,1,2049,0
25,5,1,2049,0
4,5,1,2049,0
12,5,1,2049,0
3,5,1,2049,0
18,5,1,2049,0
11,5,1,2049,0
5,5,1,2049,0
19,5,1,2049,0
9,5,1,2049,0
8,5,1,2049,0
14,5,1,2049,0
1,5,1,2049,0
15,5,1,2050,0
16,5,1,2050,0
20,5,1,2050,0
6,5,1,2050,0
17,5,1,2050,0
21,5,1,2050,0
23,5,1,2050,0
22,5,1,2050,0
24,5,1,2050,0
7,5,1,2050,0.0001
10,5,1,2050,0
13,5,1,2050,0
2,5,1,2050,0
25,5,1,2050,0
4,5,1,2050,0
12,5,1,2050,0
3,5,1,2050,0
18,5,1,2050,0
11,5,1,2050,0
5,5,1,2050,0
19,5,1,2050,0
9,5,1,2050,0
8,5,1,2050,0
14,5,1,2050,0
1,5,1,2050,0
15,6,1,2023,6.97
16,6,1,2023,8.18
20,6,1,2023,3.94
6,6,1,2023,5.34
17,6,1,2023,0
21,6,1,2023,2.24
23,6,1,2023,1.15
22,6,1,2023,0
24,6,1,2023,0
7,6,1,2023,3.33
10,6,1,2023,12.49
13,6,1,2023,3.57
2,6,1,2023,1.97
25,6,1,2023,0
4,6,1,2023,10.3
12,6,1,2023,4.64
3,6,1,2023,2.84
18,6,1,2023,1.23
11,6,1,2023,3.94
5,6,1,2023,1.14
19,6,1,2023,0.77
9,6,1,2023,3.3
8,6,1,2023,0
14,6,1,2023,11.75
1,6,1,2023,4.98
15,6,1,2024,8.08
16,6,1,2024,8.18
20,6,1,2024,3.94
6,6,1,2024,5.34
17,6,1,2024,0
21,6,1,2024,2.24
23,6,1,2024,1.15
22,6,1,2024,0
24,6,1,2024,0
7,6,1,2024,3.33
10,6,1,2024,12.49
13,6,1,2024,3.57
2,6,1,2024,1.97
25,6,1,2024,0
4,6,1,2024,10.3
12,6,1,2024,4.64
3,6,1,2024,2.84
18,6,1,2024,1.23
11,6,1,2024,3.94
5,6,1,2024,1.14
19,6,1,2024,0.77
9,6,1,2024,3.3
8,6,1,2024,0
14,6,1,2024,11.75
1,6,1,2024,4.98
15,6,1,2025,8.08
16,6,1,2025,8.18
20,6,1,2025,3.94
6,6,1,2025,5.34
17,6,1,2025,0
21,6,1,2025,1.12
23,6,1,2025,1.15
22,6,1,2025,0
24,6,1,2025,0
7,6,1,2025,3.33
10,6,1,2025,12.49
13,6,1,2025,3.57
2,6,1,2025,1.97
25,6,1,2025,0
4,6,1,2025,10.3
12,6,1,2025,4.64
3,6,1,2025,2.84
18,6,1,2025,1.23
11,6,1,2025,3.94
5,6,1,2025,1.14
19,6,1,2025,0.77
9,6,1,2025,3.3
8,6,1,2025,0
14,6,1,2025,11.75
1,6,1,2025,4.98
15,6,1,2026,8.08
16,6,1,2026,8.18
20,6,1,2026,3.94
6,6,1,2026,5.34
17,6,1,2026,0
21,6,1,2026,1.12
23,6,1,2026,1.15
22,6,1,2026,0
24,6,1,2026,0
7,6,1,2026,3.33
10,6,1,2026,12.49
13,6,1,2026,3.57
2,6,1,2026,1.97
25,6,1,2026,0
4,6,1,2026,10.3
12,6,1,2026,4.64
3,6,1,2026,2.84
18,6,1,2026,1.23
11,6,1,2026,3.94
5,6,1,2026,1.14
19,6,1,2026,0.77
9,6,1,2026,3.3
8,6,1,2026,0
14,6,1,2026,11.75
1,6,1,2026,4.98
15,6,1,2027,8.08
16,6,1,2027,8.18
20,6,1,2027,3.94
6,6,1,2027,5.34
17,6,1,2027,0
21,6,1,2027,1.12
23,6,1,2027,1.15
22,6,1,2027,0
24,6,1,2027,0
7,6,1,2027,3.33
10,6,1,2027,12.49
13,6,1,2027,3.57
2,6,1,2027,1.97
25,6,1,2027,0
4,6,1,2027,10.3
12,6,1,2027,4.64
3,6,1,2027,2.84
18,6,1,2027,1.23
11,6,1,2027,3.94
5,6,1,2027,1.14
19,6,1,2027,0.77
9,6,1,2027,3.3
8,6,1,2027,0
14,6,1,2027,11.75
1,6,1,2027,4.98
15,6,1,2028,8.08
16,6,1,2028,8.18
20,6,1,2028,3.94
6,6,1,2028,5.34
17,6,1,2028,0
21,6,1,2028,1.12
23,6,1,2028,1.15
22,6,1,2028,0
24,6,1,2028,0
7,6,1,2028,3.33
10,6,1,2028,12.49
13,6,1,2028,3.57
2,6,1,2028,1.97
25,6,1,2028,0
4,6,1,2028,10.3
12,6,1,2028,4.64
3,6,1,2028,2.84
18,6,1,2028,1.23
11,6,1,2028,3.94
5,6,1,2028,1.14
19,6,1,2028,0.77
9,6,1,2028,3.3
8,6,1,2028,0
14,6,1,2028,11.75
1,6,1,2028,4.98
15,6,1,2029,8.08
16,6,1,2029,8.18
20,6,1,2029,3.94
6,6,1,2029,5.34
17,6,1,2029,0
21,6,1,2029,1.12
23,6,1,2029,1.15
22,6,1,2029,0
24,6,1,2029,0
7,6,1,2029,3.33
10,6,1,2029,12.49
13,6,1,2029,3.57
2,6,1,2029,1.97
25,6,1,2029,0
4,6,1,2029,10.3
12,6,1,2029,4.64
3,6,1,2029,2.84
18,6,1,2029,1.23
11,6,1,2029,3.94
5,6,1,2029,1.14
19,6,1,2029,0.77
9,6,1,2029,3.3
8,6,1,2029,0
14,6,1,2029,11.75
1,6,1,2029,4.98
15,6,1,2030,8.08
16,6,1,2030,8.18
20,6,1,2030,3.94
6,6,1,2030,5.34
17,6,1,2030,0
21,6,1,2030,1.12
23,6,1,2030,1.15
22,6,1,2030,0
24,6,1,2030,0
7,6,1,2030,3.33
10,6,1,2030,12.49
13,6,1,2030,3.57
2,6,1,2030,1.97
25,6,1,2030,0
4,6,1,2030,10.3
12,6,1,2030,4.64
3,6,1,2030,2.84
18,6,1,2030,1.23
11,6,1,2030,3.94
5,6,1,2030,1.14
19,6,1,2030,0.77
9,6,1,2030,3.3
8,6,1,2030,0
14,6,1,2030,11.75
1,6,1,2030,4.98
15,6,1,2031,8.08
16,6,1,2031,8.18
20,6,1,2031,3.94
6,6,1,2031,5.34
17,6,1,2031,0
21,6,1,2031,1.12
23,6,1,2031,1.15
22,6,1,2031,0
24,6,1,2031,0
7,6,1,2031,3.33
10,6,1,2031,12.49
13,6,1,2031,3.57
2,6,1,2031,1.97
25,6,1,2031,0
4,6,1,2031,10.3
12,6,1,2031,4.64
3,6,1,2031,2.84
18,6,1,2031,1.23
11,6,1,2031,3.94
5,6,1,2031,1.14
19,6,1,2031,0.77
9,6,1,2031,3.3
8,6,1,2031,0
14,6,1,2031,11.75
1,6,1,2031,4.98
15,6,1,2032,8.08
16,6,1,2032,8.18
20,6,1,2032,3.94
6,6,1,2032,5.34
17,6,1,2032,0
21,6,1,2032,1.12
23,6,1,2032,1.15
22,6,1,2032,0
24,6,1,2032,0
7,6,1,2032,3.33
10,6,1,2032,12.49
13,6,1,2032,3.57
2,6,1,2032,1.97
25,6,1,2032,0
4,6,1,2032,10.3
12,6,1,2032,4.64
3,6,1,2032,2.84
18,6,1,2032,1.23
11,6,1,2032,3.94
5,6,1,2032,1.14
19,6,1,2032,0.77
9,6,1,2032,3.3
8,6,1,2032,0
14,6,1,2032,11.75
1,6,1,2032,4.98
15,6,1,2033,8.08
16,6,1,2033,8.18
20,6,1,2033,3.94
6,6,1,2033,5.34
17,6,1,2033,0
21,6,1,2033,1.12
23,6,1,2033,1.15
22,6,1,2033,0
24,6,1,2033,0
7,6,1,2033,3.33
10,6,1,2033,12.49
13,6,1,2033,3.57
2,6,1,2033,1.97
25,6,1,2033,0
4,6,1,2033,10.3
12,6,1,2033,4.64
3,6,1,2033,2.84
18,6,1,2033,1.23
11,6,1,2033,3.94
5,6,1,2033,1.14
19,6,1,2033,0.77
9,6,1,2033,3.3
8,6,1,2033,0
14,6,1,2033,11.75
1,6,1,2033,4.98
15,6,1,2034,8.08
16,6,1,2034,8.18
20,6,1,2034,3.94
6,6,1,2034,5.34
17,6,1,2034,0
21,6,1,2034,1.12
23,6,1,2034,1.15
22,6,1,2034,0
24,6,1,2034,0
7,6,1,2034,3.33
10,6,1,2034,12.49
13,6,1,2034,3.57
2,6,1,2034,1.97
25,6,1,2034,0
4,6,1,2034,10.3
12,6,1,2034,4.64
3,6,1,2034,2.84
18,6,1,2034,1.23
11,6,1,2034,3.94
5,6,1,2034,1.14
19,6,1,2034,0.77
9,6,1,2034,3.3
8,6,1,2034,0
14,6,1,2034,11.75
1,6,1,2034,4.98
15,6,1,2035,8.08
16,6,1,2035,8.18
20,6,1,2035,3.94
6,6,1,2035,5.34
17,6,1,2035,0
21,6,1,2035,1.12
23,6,1,2035,1.15
22,6,1,2035,0
24,6,1,2035,0
7,6,1,2035,3.33
10,6,1,2035,12.49
13,6,1,2035,3.57
2,6,1,2035,1.97
25,6,1,2035,0
4,6,1,2035,10.3
12,6,1,2035,4.64
3,6,1,2035,2.84
18,6,1,2035,1.23
11,6,1,2035,3.94
5,6,1,2035,1.14
19,6,1,2035,0.77
9,6,1,2035,3.3
8,6,1,2035,0
14,6,1,2035,11.75
1,6,1,2035,4.98
15,6,1,2036,8.08
16,6,1,2036,8.18
20,6,1,2036,3.94
6,6,1,2036,5.34
17,6,1,2036,0
21,6,1,2036,1.12
23,6,1,2036,1.15
22,6,1,2036,0
24,6,1,2036,0
7,6,1,2036,3.33
10,6,1,2036,12.49
13,6,1,2036,3.57
2,6,1,2036,1.97
25,6,1,2036,0
4,6,1,2036,10.3
12,6,1,2036,4.64
3,6,1,2036,2.84
18,6,1,2036,1.23
11,6,1,2036,3.94
5,6,1,2036,1.14
19,6,1,2036,0.77
9,6,1,2036,3.3
8,6,1,2036,0
14,6,1,2036,11.75
1,6,1,2036,4.98
15,6,1,2037,8.08
16,6,1,2037,8.18
20,6,1,2037,3.94
6,6,1,2037,5.34
17,6,1,2037,0
21,6,1,2037,1.12
23,6,1,2037,1.15
22,6,1,2037,0
24,6,1,2037,0
7,6,1,2037,3.33
10,6,1,2037,12.49
13,6,1,2037,3.57
2,6,1,2037,1.97
25,6,1,2037,0
4,6,1,2037,10.3
12,6,1,2037,4.64
3,6,1,2037,2.84
18,6,1,2037,1.23
11,6,1,2037,3.94
5,6,1,2037,1.14
19,6,1,2037,0.77
9,6,1,2037,3.3
8,6,1,2037,0
14,6,1,2037,11.75
1,6,1,2037,4.98
15,6,1,2038,8.08
16,6,1,2038,8.18
20,6,1,2038,3.94
6,6,1,2038,5.34
17,6,1,2038,0
21,6,1,2038,1.12
23,6,1,2038,1.15
22,6,1,2038,0
24,6,1,2038,0
7,6,1,2038,3.33
10,6,1,2038,12.49
13,6,1,2038,3.57
2,6,1,2038,1.97
25,6,1,2038,0
4,6,1,2038,10.3
12,6,1,2038,4.64
3,6,1,2038,2.84
18,6,1,2038,1.23
11,6,1,2038,3.94
5,6,1,2038,1.14
19,6,1,2038,0.77
9,6,1,2038,3.3
8,6,1,2038,0
14,6,1,2038,11.75
1,6,1,2038,4.98
15,6,1,2039,8.08
16,6,1,2039,8.18
20,6,1,2039,3.94
6,6,1,2039,5.34
17,6,1,2039,0
21,6,1,2039,1.12
23,6,1,2039,1.15
22,6,1,2039,0
24,6,1,2039,0
7,6,1,2039,3.33
10,6,1,2039,12.49
13,6,1,2039,3.57
2,6,1,2039,1.97
25,6,1,2039,0
4,6,1,2039,10.3
12,6,1,2039,4.64
3,6,1,2039,2.84
18,6,1,2039,1.23
11,6,1,2039,3.94
5,6,1,2039,1.14
19,6,1,2039,0.77
9,6,1,2039,3.3
8,6,1,2039,0
14,6,1,2039,11.75
1,6,1,2039,4.98
15,6,1,2040,8.08
16,6,1,2040,8.18
20,6,1,2040,3.94
6,6,1,2040,5.34
17,6,1,2040,0
21,6,1,2040,1.12
23,6,1,2040,1.15
22,6,1,2040,0
24,6,1,2040,0
7,6,1,2040,3.33
10,6,1,2040,12.49
13,6,1,2040,3.57
2,6,1,2040,1.97
25,6,1,2040,0
4,6,1,2040,10.3
12,6,1,2040,4.64
3,6,1,2040,2.84
18,6,1,2040,1.23
11,6,1,2040,3.94
5,6,1,2040,1.14
19,6,1,2040,0.77
9,6,1,2040,3.3
8,6,1,2040,0
14,6,1,2040,11.75
1,6,1,2040,4.98
15,6,1,2041,8.08
16,6,1,2041,8.18
20,6,1,2041,3.94
6,6,1,2041,5.34
17,6,1,2041,0
21,6,1,2041,1.12
23,6,1,2041,1.15
22,6,1,2041,0
24,6,1,2041,0
7,6,1,2041,3.33
10,6,1,2041,12.49
13,6,1,2041,3.57
2,6,1,2041,1.97
25,6,1,2041,0
4,6,1,2041,10.3
12,6,1,2041,4.64
3,6,1,2041,2.84
18,6,1,2041,1.23
11,6,1,2041,3.94
5,6,1,2041,1.14
19,6,1,2041,0.77
9,6,1,2041,3.3
8,6,1,2041,0
14,6,1,2041,11.75
1,6,1,2041,4.98
15,6,1,2042,8.08
16,6,1,2042,8.18
20,6,1,2042,3.94
6,6,1,2042,5.34
17,6,1,2042,0
21,6,1,2042,1.12
23,6,1,2042,1.15
22,6,1,2042,0
24,6,1,2042,0
7,6,1,2042,3.33
10,6,1,2042,12.49
13,6,1,2042,3.57
2,6,1,2042,1.97
25,6,1,2042,0
4,6,1,2042,10.3
12,6,1,2042,4.64
3,6,1,2042,2.84
18,6,1,2042,1.23
11,6,1,2042,3.94
5,6,1,2042,1.14
19,6,1,2042,0.77
9,6,1,2042,3.3
8,6,1,2042,0
14,6,1,2042,11.75
1,6,1,2042,4.98
15,6,1,2043,8.08
16,6,1,2043,8.18
20,6,1,2043,3.94
6,6,1,2043,5.34
17,6,1,2043,0
21,6,1,2043,1.12
23,6,1,2043,1.15
22,6,1,2043,0
24,6,1,2043,0
7,6,1,2043,3.33
10,6,1,2043,12.49
13,6,1,2043,3.57
2,6,1,2043,1.97
25,6,1,2043,0
4,6,1,2043,10.3
12,6,1,2043,4.64
3,6,1,2043,2.84
18,6,1,2043,1.23
11,6,1,2043,3.94
5,6,1,2043,1.14
19,6,1,2043,0.77
9,6,1,2043,3.3
8,6,1,2043,0
14,6,1,2043,11.75
1,6,1,2043,4.98
15,6,1,2044,8.08
16,6,1,2044,8.18
20,6,1,2044,3.94
6,6,1,2044,5.34
17,6,1,2044,0
21,6,1,2044,1.12
23,6,1,2044,1.15
22,6,1,2044,0
24,6,1,2044,0
7,6,1,2044,3.33
10,6,1,2044,12.49
13,6,1,2044,3.57
2,6,1,2044,1.97
25,6,1,2044,0
4,6,1,2044,10.3
12,6,1,2044,4.64
3,6,1,2044,2.84
18,6,1,2044,1.23
11,6,1,2044,3.94
5,6,1,2044,1.14
19,6,1,2044,0.77
9,6,1,2044,3.3
8,6,1,2044,0
14,6,1,2044,11.75
1,6,1,2044,4.98
15,6,1,2045,8.08
16,6,1,2045,8.18
20,6,1,2045,3.94
6,6,1,2045,5.34
17,6,1,2045,0
21,6,1,2045,1.12
23,6,1,2045,1.15
22,6,1,2045,0
24,6,1,2045,0
7,6,1,2045,3.33
10,6,1,2045,12.49
13,6,1,2045,3.57
2,6,1,2045,1.97
25,6,1,2045,0
4,6,1,2045,10.3
12,6,1,2045,4.64
3,6,1,2045,2.84
18,6,1,2045,1.23
11,6,1,2045,3.94
5,6,1,2045,1.14
19,6,1,2045,0.77
9,6,1,2045,3.3
8,6,1,2045,0
14,6,1,2045,11.75
1,6,1,2045,4.98
15,6,1,2046,8.08
16,6,1,2046,8.18
20,6,1,2046,3.94
6,6,1,2046,5.34
17,6,1,2046,0
21,6,1,2046,1.12
23,6,1,2046,1.15
22,6,1,2046,0
24,6,1,2046,0
7,6,1,2046,3.33
10,6,1,2046,12.49
13,6,1,2046,3.57
2,6,1,2046,1.97
25,6,1,2046,0
4,6,1,2046,10.3
12,6,1,2046,4.64
3,6,1,2046,2.84
18,6,1,2046,1.23
11,6,1,2046,3.94
5,6,1,2046,1.14
19,6,1,2046,0.77
9,6,1,2046,3.3
8,6,1,2046,0
14,6,1,2046,11.75
1,6,1,2046,4.98
15,6,1,2047,8.08
16,6,1,2047,8.18
20,6,1,2047,3.94
6,6,1,2047,5.34
17,6,1,2047,0
21,6,1,2047,1.12
23,6,1,2047,1.15
22,6,1,2047,0
24,6,1,2047,0
7,6,1,2047,3.33
10,6,1,2047,12.49
13,6,1,2047,3.57
2,6,1,2047,1.97
25,6,1,2047,0
4,6,1,2047,10.3
12,6,1,2047,4.64
3,6,1,2047,2.84
18,6,1,2047,1.23
11,6,1,2047,3.94
5,6,1,2047,1.14
19,6,1,2047,0.77
9,6,1,2047,3.3
8,6,1,2047,0
14,6,1,2047,11.75
1,6,1,2047,4.98
15,6,1,2048,8.08
16,6,1,2048,8.18
20,6,1,2048,3.94
6,6,1,2048,5.34
17,6,1,2048,0
21,6,1,2048,1.12
23,6,1,2048,1.15
22,6,1,2048,0
24,6,1,2048,0
7,6,1,2048,3.33
10,6,1,2048,12.49
13,6,1,2048,3.57
2,6,1,2048,1.97
25,6,1,2048,0
4,6,1,2048,10.3
12,6,1,2048,4.64
3,6,1,2048,2.84
18,6,1,2048,1.23
11,6,1,2048,3.94
5,6,1,2048,1.14
19,6,1,2048,0.77
9,6,1,2048,3.3
8,6,1,2048,0
14,6,1,2048,11.75
1,6,1,2048,4.98
15,6,1,2049,8.08
16,6,1,2049,8.18
20,6,1,2049,3.94
6,6,1,2049,5.34
17,6,1,2049,0
21,6,1,2049,1.12
23,6,1,2049,1.15
22,6,1,2049,0
24,6,1,2049,0
7,6,1,2049,3.33
10,6,1,2049,12.49
13,6,1,2049,3.57
2,6,1,2049,1.97
25,6,1,2049,0
4,6,1,2049,10.3
12,6,1,2049,4.64
3,6,1,2049,2.84
18,6,1,2049,1.23
11,6,1,2049,3.94
5,6,1,2049,1.14
19,6,1,2049,0.77
9,6,1,2049,3.3
8,6,1,2049,0
14,6,1,2049,11.75
1,6,1,2049,4.98
15,6,1,2050,8.08
16,6,1,2050,8.18
20,6,1,2050,3.94
6,6,1,2050,5.34
17,6,1,2050,0
21,6,1,2050,1.12
23,6,1,2050,1.15
22,6,1,2050,0
24,6,1,2050,0
7,6,1,2050,3.33
10,6,1,2050,12.49
13,6,1,2050,3.57
2,6,1,2050,1.97
25,6,1,2050,0
4,6,1,2050,10.3
12,6,1,2050,4.64
3,6,1,2050,2.84
18,6,1,2050,1.23
11,6,1,2050,3.94
5,6,1,2050,1.14
19,6,1,2050,0.77
9,6,1,2050,3.3
8,6,1,2050,0
14,6,1,2050,11.75
1,6,1,2050,4.98
15,7,1,2023,1.64
16,7,1,2023,0.25
20,7,1,2023,0.03
6,7,1,2023,0.47
17,7,1,2023,0.51
21,7,1,2023,0.42
23,7,1,2023,0.49
22,7,1,2023,0.18
24,7,1,2023,0.02
7,7,1,2023,0.62
10,7,1,2023,0.04
13,7,1,2023,0.36
2,7,1,2023,0.44
25,7,1,2023,0.01
4,7,1,2023,0.06
12,7,1,2023,0
3,7,1,2023,0.6
18,7,1,2023,0
11,7,1,2023,0.09
5,7,1,2023,0.15
19,7,1,2023,0.01
9,7,1,2023,0.02
8,7,1,2023,0
14,7,1,2023,0.63
1,7,1,2023,0.12
15,7,1,2024,1.64
16,7,1,2024,0.25
20,7,1,2024,0.03
6,7,1,2024,0.47
17,7,1,2024,0.51
21,7,1,2024,0.42
23,7,1,2024,0.49
22,7,1,2024,0.19
24,7,1,2024,0.01
7,7,1,2024,0.62
10,7,1,2024,0.04
13,7,1,2024,0.36
2,7,1,2024,0.44
25,7,1,2024,0.01
4,7,1,2024,0.06
12,7,1,2024,0
3,7,1,2024,0.6
18,7,1,2024,0
11,7,1,2024,0.1
5,7,1,2024,0.15
19,7,1,2024,0.01
9,7,1,2024,0.04
8,7,1,2024,0
14,7,1,2024,0.67
1,7,1,2024,0.12
15,7,1,2025,1.64
16,7,1,2025,0.25
20,7,1,2025,0.03
6,7,1,2025,0.47
17,7,1,2025,0.51
21,7,1,2025,0.42
23,7,1,2025,0.49
22,7,1,2025,0.19
24,7,1,2025,0.01
7,7,1,2025,0.62
10,7,1,2025,0.04
13,7,1,2025,0.36
2,7,1,2025,0.46
25,7,1,2025,0.01
4,7,1,2025,0.06
12,7,1,2025,0
3,7,1,2025,0.6
18,7,1,2025,0
11,7,1,2025,0.1
5,7,1,2025,0.15
19,7,1,2025,0.01
9,7,1,2025,0.04
8,7,1,2025,0
14,7,1,2025,0.67
1,7,1,2025,0.12
15,7,1,2026,1.64
16,7,1,2026,0.25
20,7,1,2026,0.03
6,7,1,2026,0.47
17,7,1,2026,0.51
21,7,1,2026,0.42
23,7,1,2026,0.49
22,7,1,2026,0.19
24,7,1,2026,0.01
7,7,1,2026,0.62
10,7,1,2026,0.04
13,7,1,2026,0.36
2,7,1,2026,0.46
25,7,1,2026,0.01
4,7,1,2026,0.06
12,7,1,2026,0
3,7,1,2026,0.6
18,7,1,2026,0
11,7,1,2026,0.1
5,7,1,2026,0.15
19,7,1,2026,0.01
9,7,1,2026,0.04
8,7,1,2026,0
14,7,1,2026,0.67
1,7,1,2026,0.12
15,7,1,2027,1.64
16,7,1,2027,0.25
20,7,1,2027,0.03
6,7,1,2027,0.47
17,7,1,2027,0.51
21,7,1,2027,0.42
23,7,1,2027,0.49
22,7,1,2027,0.19
24,7,1,2027,0.01
7,7,1,2027,0.62
10,7,1,2027,0.04
13,7,1,2027,0.36
2,7,1,2027,0.46
25,7,1,2027,0.01
4,7,1,2027,0.06
12,7,1,2027,0
3,7,1,2027,0.6
18,7,1,2027,0
11,7,1,2027,0.1
5,7,1,2027,0.15
19,7,1,2027,0.01
9,7,1,2027,0.04
8,7,1,2027,0
14,7,1,2027,0.67
1,7,1,2027,0.12
15,7,1,2028,1.64
16,7,1,2028,0.25
20,7,1,2028,0.03
6,7,1,2028,0.47
17,7,1,2028,0.51
21,7,1,2028,0.42
23,7,1,2028,0.49
22,7,1,2028,0.19
24,7,1,2028,0.01
7,7,1,2028,0.62
10,7,1,2028,0.04
13,7,1,2028,0.3
2,7,1,2028,0.46
25,7,1,2028,0.01
4,7,1,2028,0.06
12,7,1,2028,0
3,7,1,2028,0.6
18,7,1,2028,0
11,7,1,2028,0.05
5,7,1,2028,0.15
19,7,1,2028,0.01
9,7,1,2028,0.04
8,7,1,2028,0
14,7,1,2028,0.67
1,7,1,2028,0.12
15,7,1,2029,1.64
16,7,1,2029,0.25
20,7,1,2029,0.03
6,7,1,2029,0.47
17,7,1,2029,0.51
21,7,1,2029,0.42
23,7,1,2029,0.49
22,7,1,2029,0.19
24,7,1,2029,0.01
7,7,1,2029,0.62
10,7,1,2029,0.04
13,7,1,2029,0.3
2,7,1,2029,0.46
25,7,1,2029,0.01
4,7,1,2029,0.06
12,7,1,2029,0
3,7,1,2029,0.6
18,7,1,2029,0
11,7,1,2029,0.05
5,7,1,2029,0.15
19,7,1,2029,0.01
9,7,1,2029,0.04
8,7,1,2029,0
14,7,1,2029,0.67
1,7,1,2029,0.12
15,7,1,2030,1.64
16,7,1,2030,0.25
20,7,1,2030,0.03
6,7,1,2030,0.47
17,7,1,2030,0.51
21,7,1,2030,0.42
23,7,1,2030,0.49
22,7,1,2030,0.19
24,7,1,2030,0.01
7,7,1,2030,0.62
10,7,1,2030,0.04
13,7,1,2030,0.3
2,7,1,2030,0.46
25,7,1,2030,0.01
4,7,1,2030,0.06
12,7,1,2030,0
3,7,1,2030,0.59
18,7,1,2030,0
11,7,1,2030,0.05
5,7,1,2030,0.15
19,7,1,2030,0.01
9,7,1,2030,0.04
8,7,1,2030,0
14,7,1,2030,0.67
1,7,1,2030,0.12
15,7,1,2031,1.64
16,7,1,2031,0.25
20,7,1,2031,0.03
6,7,1,2031,0.47
17,7,1,2031,0.51
21,7,1,2031,0.42
23,7,1,2031,0.49
22,7,1,2031,0.19
24,7,1,2031,0.01
7,7,1,2031,0.62
10,7,1,2031,0.04
13,7,1,2031,0.3
2,7,1,2031,0.46
25,7,1,2031,0.01
4,7,1,2031,0.06
12,7,1,2031,0
3,7,1,2031,0.59
18,7,1,2031,0
11,7,1,2031,0.05
5,7,1,2031,0.15
19,7,1,2031,0.01
9,7,1,2031,0.04
8,7,1,2031,0
14,7,1,2031,0.67
1,7,1,2031,0.12
15,7,1,2032,1.64
16,7,1,2032,0.25
20,7,1,2032,0.03
6,7,1,2032,0.47
17,7,1,2032,0.51
21,7,1,2032,0.42
23,7,1,2032,0.49
22,7,1,2032,0.19
24,7,1,2032,0.01
7,7,1,2032,0.62
10,7,1,2032,0.04
13,7,1,2032,0.3
2,7,1,2032,0.46
25,7,1,2032,0.01
4,7,1,2032,0.06
12,7,1,2032,0
3,7,1,2032,0.59
18,7,1,2032,0
11,7,1,2032,0.05
5,7,1,2032,0.15
19,7,1,2032,0.01
9,7,1,2032,0.04
8,7,1,2032,0
14,7,1,2032,0.67
1,7,1,2032,0.12
15,7,1,2033,1.64
16,7,1,2033,0.25
20,7,1,2033,0.03
6,7,1,2033,0.47
17,7,1,2033,0.51
21,7,1,2033,0.42
23,7,1,2033,0.49
22,7,1,2033,0.19
24,7,1,2033,0.01
7,7,1,2033,0.62
10,7,1,2033,0.04
13,7,1,2033,0.3
2,7,1,2033,0.46
25,7,1,2033,0.01
4,7,1,2033,0.06
12,7,1,2033,0
3,7,1,2033,0.59
18,7,1,2033,0
11,7,1,2033,0.05
5,7,1,2033,0.15
19,7,1,2033,0.01
9,7,1,2033,0.04
8,7,1,2033,0
14,7,1,2033,0.67
1,7,1,2033,0.12
15,7,1,2034,1.64
16,7,1,2034,0.25
20,7,1,2034,0.03
6,7,1,2034,0.47
17,7,1,2034,0.51
21,7,1,2034,0.42
23,7,1,2034,0.49
22,7,1,2034,0.19
24,7,1,2034,0.01
7,7,1,2034,0.62
10,7,1,2034,0.04
13,7,1,2034,0.3
2,7,1,2034,0.46
25,7,1,2034,0.01
4,7,1,2034,0.06
12,7,1,2034,0
3,7,1,2034,0.59
18,7,1,2034,0
11,7,1,2034,0.05
5,7,1,2034,0.15
19,7,1,2034,0.01
9,7,1,2034,0.04
8,7,1,2034,0
14,7,1,2034,0.67
1,7,1,2034,0.12
15,7,1,2035,1.64
16,7,1,2035,0.25
20,7,1,2035,0.03
6,7,1,2035,0.47
17,7,1,2035,0.51
21,7,1,2035,0.42
23,7,1,2035,0.49
22,7,1,2035,0.19
24,7,1,2035,0.01
7,7,1,2035,0.62
10,7,1,2035,0.04
13,7,1,2035,0.3
2,7,1,2035,0.46
25,7,1,2035,0.01
4,7,1,2035,0.06
12,7,1,2035,0
3,7,1,2035,0.59
18,7,1,2035,0
11,7,1,2035,0.05
5,7,1,2035,0.15
19,7,1,2035,0.01
9,7,1,2035,0.04
8,7,1,2035,0
14,7,1,2035,0.67
1,7,1,2035,0.12
15,7,1,2036,1.64
16,7,1,2036,0.25
20,7,1,2036,0.03
6,7,1,2036,0.47
17,7,1,2036,0.51
21,7,1,2036,0.42
23,7,1,2036,0.49
22,7,1,2036,0.19
24,7,1,2036,0.01
7,7,1,2036,0.62
10,7,1,2036,0.04
13,7,1,2036,0.3
2,7,1,2036,0.46
25,7,1,2036,0.01
4,7,1,2036,0.06
12,7,1,2036,0
3,7,1,2036,0.59
18,7,1,2036,0
11,7,1,2036,0.05
5,7,1,2036,0.15
19,7,1,2036,0.01
9,7,1,2036,0.04
8,7,1,2036,0
14,7,1,2036,0.67
1,7,1,2036,0.12
15,7,1,2037,1.64
16,7,1,2037,0.25
20,7,1,2037,0.03
6,7,1,2037,0.47
17,7,1,2037,0.51
21,7,1,2037,0.42
23,7,1,2037,0.49
