region,tech,year,step,CapCost
15,14,2037,1,967680
15,14,2038,1,940800
15,14,2039,1,913920
15,14,2040,1,887040
15,14,2041,1,860160
15,14,2042,1,833280
15,14,2043,1,806400
15,14,2044,1,779520
15,14,2045,1,752640
15,14,2046,1,725760
15,14,2047,1,698880
15,14,2048,1,672000
15,14,2049,1,645120
15,14,2050,1,618240
15,15,2023,1,1361000
15,15,2024,1,1333780
15,15,2025,1,1306560
15,15,2026,1,1279340
15,15,2027,1,1252120
15,15,2028,1,1224900
15,15,2029,1,1197680
15,15,2030,1,1170460
15,15,2031,1,1143240
15,15,2032,1,1116020
15,15,2033,1,1088800
15,15,2034,1,1061580
15,15,2035,1,1034360
15,15,2036,1,1007140
15,15,2037,1,979920
15,15,2038,1,952700
15,15,2039,1,925480
15,15,2040,1,898260
15,15,2041,1,871040
15,15,2042,1,843820
15,15,2043,1,816600
15,15,2044,1,789380
15,15,2045,1,762160
15,15,2046,1,734940
15,15,2047,1,707720
15,15,2048,1,680500
15,15,2049,1,653280
15,15,2050,1,626060
16,1,2023,3,3716000
16,1,2024,3,3641680
16,1,2025,3,3567360
16,1,2026,3,3493040
16,1,2027,3,3418720
16,1,2028,3,3344400
16,1,2029,3,3270080
16,1,2030,3,3195760
16,1,2031,3,3121440
16,1,2032,3,3047120
16,1,2033,3,2972800
16,1,2034,3,2898480
16,1,2035,3,2824160
16,1,2036,3,2749840
16,1,2037,3,2675520
16,1,2038,3,2601200
16,1,2039,3,2526880
16,1,2040,3,2452560
16,1,2041,3,2378240
16,1,2042,3,2303920
16,1,2043,3,2229600
16,1,2044,3,2155280
16,1,2045,3,2080960
16,1,2046,3,2006640
16,1,2047,3,1932320
16,1,2048,3,1858000
16,1,2049,3,1783680
16,1,2050,3,1709360
16,3,2023,3,757000
16,3,2024,3,741860
16,3,2025,3,726720
16,3,2026,3,711580
16,3,2027,3,696440
16,3,2028,3,681300
16,3,2029,3,666160
16,3,2030,3,651020
16,3,2031,3,635880
16,3,2032,3,620740
16,3,2033,3,605600
16,3,2034,3,590460
16,3,2035,3,575320
16,3,2036,3,560180
16,3,2037,3,545040
16,3,2038,3,529900
16,3,2039,3,514760
16,3,2040,3,499620
16,3,2041,3,484480
16,3,2042,3,469340
16,3,2043,3,454200
16,3,2044,3,439060
16,3,2045,3,423920
16,3,2046,3,408780
16,3,2047,3,393640
16,3,2048,3,378500
16,3,2049,3,363360
16,3,2050,3,348220
16,4,2023,3,786000
16,4,2024,3,770280
16,4,2025,3,754560
16,4,2026,3,738840
16,4,2027,3,723120
16,4,2028,3,707400
16,4,2029,3,691680
16,4,2030,3,675960
16,4,2031,3,660240
16,4,2032,3,644520
16,4,2033,3,628800
16,4,2034,3,613080
16,4,2035,3,597360
16,4,2036,3,581640
16,4,2037,3,565920
16,4,2038,3,550200
16,4,2039,3,534480
16,4,2040,3,518760
16,4,2041,3,503040
16,4,2042,3,487320
16,4,2043,3,471600
16,4,2044,3,455880
16,4,2045,3,440160
16,4,2046,3,424440
16,4,2047,3,408720
16,4,2048,3,393000
16,4,2049,3,377280
16,4,2050,3,361560
16,6,2023,1,7477000
16,6,2024,1,7327460
16,6,2025,1,7177920
16,6,2026,1,7028380
16,6,2027,1,6878840
16,6,2028,1,6729300
16,6,2029,1,6579760
16,6,2030,1,6430220
16,6,2031,1,6280680
16,6,2032,1,6131140
16,6,2033,1,5981600
16,6,2034,1,5832060
16,6,2035,1,5682520
16,6,2036,1,5532980
16,6,2037,1,5383440
16,6,2038,1,5233900
16,6,2039,1,5084360
16,6,2040,1,4934820
16,6,2041,1,4785280
16,6,2042,1,4635740
16,6,2043,1,4486200
16,6,2044,1,4336660
16,6,2045,1,4187120
16,6,2046,1,4037580
16,6,2047,1,3888040
16,6,2048,1,3738500
16,6,2049,1,3588960
16,6,2050,1,3439420
16,7,2023,1,4379000
16,7,2024,1,4291420
16,7,2025,1,4203840
16,7,2026,1,4116260
16,7,2027,1,4028680
16,7,2028,1,3941100
16,7,2029,1,3853520
16,7,2030,1,3765940
16,7,2031,1,3678360
16,7,2032,1,3590780
16,7,2033,1,3503200
16,7,2034,1,3415620
16,7,2035,1,3328040
16,7,2036,1,3240460
16,7,2037,1,3152880
16,7,2038,1,3065300
16,7,2039,1,2977720
16,7,2040,1,2890140
16,7,2041,1,2802560
16,7,2042,1,2714980
16,7,2043,1,2627400
16,7,2044,1,2539820
16,7,2045,1,2452240
16,7,2046,1,2364660
16,7,2047,1,2277080
16,7,2048,1,2189500
16,7,2049,1,2101920
16,7,2050,1,2014340
16,8,2023,1,2950000
16,8,2024,1,2891000
16,8,2025,1,2832000
16,8,2026,1,2773000
16,8,2027,1,2714000
16,8,2028,1,2655000
16,8,2029,1,2596000
16,8,2030,1,2537000
16,8,2031,1,2478000
16,8,2032,1,2419000
16,8,2033,1,2360000
16,8,2034,1,2301000
16,8,2035,1,2242000
16,8,2036,1,2183000
16,8,2037,1,2124000
16,8,2038,1,2065000
16,8,2039,1,2006000
16,8,2040,1,1947000
16,8,2041,1,1888000
16,8,2042,1,1829000
16,8,2043,1,1770000
16,8,2044,1,1711000
16,8,2045,1,1652000
16,8,2046,1,1593000
16,8,2047,1,1534000
16,8,2048,1,1475000
16,8,2049,1,1416000
16,8,2050,1,1357000
16,14,2023,1,1344000
16,14,2024,1,1317120
16,14,2025,1,1290240
16,14,2026,1,1263360
16,14,2027,1,1236480
16,14,2028,1,1209600
16,14,2029,1,1182720
16,14,2030,1,1155840
16,14,2031,1,1128960
16,14,2032,1,1102080
16,14,2033,1,1075200
16,14,2034,1,1048320
16,14,2035,1,1021440
16,14,2036,1,994560
16,14,2037,1,967680
16,14,2038,1,940800
16,14,2039,1,913920
16,14,2040,1,887040
16,14,2041,1,860160
16,14,2042,1,833280
16,14,2043,1,806400
16,14,2044,1,779520
16,14,2045,1,752640
16,14,2046,1,725760
16,14,2047,1,698880
16,14,2048,1,672000
16,14,2049,1,645120
16,14,2050,1,618240
16,15,2023,1,1361000
16,15,2024,1,1333780
16,15,2025,1,1306560
16,15,2026,1,1279340
16,15,2027,1,1252120
16,15,2028,1,1224900
16,15,2029,1,1197680
16,15,2030,1,1170460
16,15,2031,1,1143240
16,15,2032,1,1116020
16,15,2033,1,1088800
16,15,2034,1,1061580
16,15,2035,1,1034360
16,15,2036,1,1007140
16,15,2037,1,979920
16,15,2038,1,952700
16,15,2039,1,925480
16,15,2040,1,898260
16,15,2041,1,871040
16,15,2042,1,843820
16,15,2043,1,816600
16,15,2044,1,789380
16,15,2045,1,762160
16,15,2046,1,734940
16,15,2047,1,707720
16,15,2048,1,680500
16,15,2049,1,653280
16,15,2050,1,626060
17,1,2023,3,3716000
17,1,2024,3,3641680
17,1,2025,3,3567360
17,1,2026,3,3493040
17,1,2027,3,3418720
17,1,2028,3,3344400
17,1,2029,3,3270080
17,1,2030,3,3195760
17,1,2031,3,3121440
17,1,2032,3,3047120
17,1,2033,3,2972800
17,1,2034,3,2898480
17,1,2035,3,2824160
17,1,2036,3,2749840
17,1,2037,3,2675520
17,1,2038,3,2601200
17,1,2039,3,2526880
17,1,2040,3,2452560
17,1,2041,3,2378240
17,1,2042,3,2303920
17,1,2043,3,2229600
17,1,2044,3,2155280
17,1,2045,3,2080960
17,1,2046,3,2006640
17,1,2047,3,1932320
17,1,2048,3,1858000
17,1,2049,3,1783680
17,1,2050,3,1709360
17,3,2023,3,757000
17,3,2024,3,741860
17,3,2025,3,726720
17,3,2026,3,711580
17,3,2027,3,696440
17,3,2028,3,681300
17,3,2029,3,666160
17,3,2030,3,651020
17,3,2031,3,635880
17,3,2032,3,620740
17,3,2033,3,605600
17,3,2034,3,590460
17,3,2035,3,575320
17,3,2036,3,560180
17,3,2037,3,545040
17,3,2038,3,529900
17,3,2039,3,514760
17,3,2040,3,499620
17,3,2041,3,484480
17,3,2042,3,469340
17,3,2043,3,454200
17,3,2044,3,439060
17,3,2045,3,423920
17,3,2046,3,408780
17,3,2047,3,393640
17,3,2048,3,378500
17,3,2049,3,363360
17,3,2050,3,348220
17,4,2023,3,786000
17,4,2024,3,770280
17,4,2025,3,754560
17,4,2026,3,738840
17,4,2027,3,723120
17,4,2028,3,707400
17,4,2029,3,691680
17,4,2030,3,675960
17,4,2031,3,660240
17,4,2032,3,644520
17,4,2033,3,628800
17,4,2034,3,613080
17,4,2035,3,597360
17,4,2036,3,581640
17,4,2037,3,565920
17,4,2038,3,550200
17,4,2039,3,534480
17,4,2040,3,518760
17,4,2041,3,503040
17,4,2042,3,487320
17,4,2043,3,471600
17,4,2044,3,455880
17,4,2045,3,440160
17,4,2046,3,424440
17,4,2047,3,408720
17,4,2048,3,393000
17,4,2049,3,377280
17,4,2050,3,361560
17,6,2023,1,7477000
17,6,2024,1,7327460
17,6,2025,1,7177920
17,6,2026,1,7028380
17,6,2027,1,6878840
17,6,2028,1,6729300
17,6,2029,1,6579760
17,6,2030,1,6430220
17,6,2031,1,6280680
17,6,2032,1,6131140
17,6,2033,1,5981600
17,6,2034,1,5832060
17,6,2035,1,5682520
17,6,2036,1,5532980
17,6,2037,1,5383440
17,6,2038,1,5233900
17,6,2039,1,5084360
17,6,2040,1,4934820
17,6,2041,1,4785280
17,6,2042,1,4635740
17,6,2043,1,4486200
17,6,2044,1,4336660
17,6,2045,1,4187120
17,6,2046,1,4037580
17,6,2047,1,3888040
17,6,2048,1,3738500
17,6,2049,1,3588960
17,6,2050,1,3439420
17,7,2023,1,4379000
17,7,2024,1,4291420
17,7,2025,1,4203840
17,7,2026,1,4116260
17,7,2027,1,4028680
17,7,2028,1,3941100
17,7,2029,1,3853520
17,7,2030,1,3765940
17,7,2031,1,3678360
17,7,2032,1,3590780
17,7,2033,1,3503200
17,7,2034,1,3415620
17,7,2035,1,3328040
17,7,2036,1,3240460
17,7,2037,1,3152880
17,7,2038,1,3065300
17,7,2039,1,2977720
17,7,2040,1,2890140
17,7,2041,1,2802560
17,7,2042,1,2714980
17,7,2043,1,2627400
17,7,2044,1,2539820
17,7,2045,1,2452240
17,7,2046,1,2364660
17,7,2047,1,2277080
17,7,2048,1,2189500
17,7,2049,1,2101920
17,7,2050,1,2014340
17,8,2023,1,2950000
17,8,2024,1,2891000
17,8,2025,1,2832000
17,8,2026,1,2773000
17,8,2027,1,2714000
17,8,2028,1,2655000
17,8,2029,1,2596000
17,8,2030,1,2537000
17,8,2031,1,2478000
17,8,2032,1,2419000
17,8,2033,1,2360000
17,8,2034,1,2301000
17,8,2035,1,2242000
17,8,2036,1,2183000
17,8,2037,1,2124000
17,8,2038,1,2065000
17,8,2039,1,2006000
17,8,2040,1,1947000
17,8,2041,1,1888000
17,8,2042,1,1829000
17,8,2043,1,1770000
17,8,2044,1,1711000
17,8,2045,1,1652000
17,8,2046,1,1593000
17,8,2047,1,1534000
17,8,2048,1,1475000
17,8,2049,1,1416000
17,8,2050,1,1357000
17,14,2023,1,1344000
17,14,2024,1,1317120
17,14,2025,1,1290240
17,14,2026,1,1263360
17,14,2027,1,1236480
17,14,2028,1,1209600
17,14,2029,1,1182720
17,14,2030,1,1155840
17,14,2031,1,1128960
17,14,2032,1,1102080
17,14,2033,1,1075200
17,14,2034,1,1048320
17,14,2035,1,1021440
17,14,2036,1,994560
17,14,2037,1,967680
17,14,2038,1,940800
17,14,2039,1,913920
17,14,2040,1,887040
17,14,2041,1,860160
17,14,2042,1,833280
17,14,2043,1,806400
17,14,2044,1,779520
17,14,2045,1,752640
17,14,2046,1,725760
17,14,2047,1,698880
17,14,2048,1,672000
17,14,2049,1,645120
17,14,2050,1,618240
17,15,2023,1,1361000
17,15,2024,1,1333780
17,15,2025,1,1306560
17,15,2026,1,1279340
17,15,2027,1,1252120
17,15,2028,1,1224900
17,15,2029,1,1197680
17,15,2030,1,1170460
17,15,2031,1,1143240
17,15,2032,1,1116020
17,15,2033,1,1088800
17,15,2034,1,1061580
17,15,2035,1,1034360
17,15,2036,1,1007140
17,15,2037,1,979920
17,15,2038,1,952700
17,15,2039,1,925480
17,15,2040,1,898260
17,15,2041,1,871040
17,15,2042,1,843820
17,15,2043,1,816600
17,15,2044,1,789380
17,15,2045,1,762160
17,15,2046,1,734940
17,15,2047,1,707720
17,15,2048,1,680500
17,15,2049,1,653280
17,15,2050,1,626060
18,1,2023,3,3716000
18,1,2024,3,3641680
18,1,2025,3,3567360
18,1,2026,3,3493040
18,1,2027,3,3418720
18,1,2028,3,3344400
18,1,2029,3,3270080
18,1,2030,3,3195760
18,1,2031,3,3121440
18,1,2032,3,3047120
18,1,2033,3,2972800
18,1,2034,3,2898480
18,1,2035,3,2824160
18,1,2036,3,2749840
18,1,2037,3,2675520
18,1,2038,3,2601200
18,1,2039,3,2526880
18,1,2040,3,2452560
18,1,2041,3,2378240
18,1,2042,3,2303920
18,1,2043,3,2229600
18,1,2044,3,2155280
18,1,2045,3,2080960
18,1,2046,3,2006640
18,1,2047,3,1932320
18,1,2048,3,1858000
18,1,2049,3,1783680
18,1,2050,3,1709360
18,3,2023,3,757000
18,3,2024,3,741860
18,3,2025,3,726720
18,3,2026,3,711580
18,3,2027,3,696440
18,3,2028,3,681300
18,3,2029,3,666160
18,3,2030,3,651020
18,3,2031,3,635880
18,3,2032,3,620740
18,3,2033,3,605600
18,3,2034,3,590460
18,3,2035,3,575320
18,3,2036,3,560180
18,3,2037,3,545040
18,3,2038,3,529900
18,3,2039,3,514760
18,3,2040,3,499620
18,3,2041,3,484480
18,3,2042,3,469340
18,3,2043,3,454200
18,3,2044,3,439060
18,3,2045,3,423920
18,3,2046,3,408780
18,3,2047,3,393640
18,3,2048,3,378500
18,3,2049,3,363360
18,3,2050,3,348220
18,4,2023,3,786000
18,4,2024,3,770280
18,4,2025,3,754560
18,4,2026,3,738840
18,4,2027,3,723120
18,4,2028,3,707400
18,4,2029,3,691680
18,4,2030,3,675960
18,4,2031,3,660240
18,4,2032,3,644520
18,4,2033,3,628800
18,4,2034,3,613080
18,4,2035,3,597360
18,4,2036,3,581640
18,4,2037,3,565920
18,4,2038,3,550200
18,4,2039,3,534480
18,4,2040,3,518760
18,4,2041,3,503040
18,4,2042,3,487320
18,4,2043,3,471600
18,4,2044,3,455880
18,4,2045,3,440160
18,4,2046,3,424440
18,4,2047,3,408720
18,4,2048,3,393000
18,4,2049,3,377280
18,4,2050,3,361560
18,6,2023,1,7477000
18,6,2024,1,7327460
18,6,2025,1,7177920
18,6,2026,1,7028380
18,6,2027,1,6878840
18,6,2028,1,6729300
18,6,2029,1,6579760
18,6,2030,1,6430220
18,6,2031,1,6280680
18,6,2032,1,6131140
18,6,2033,1,5981600
18,6,2034,1,5832060
18,6,2035,1,5682520
18,6,2036,1,5532980
18,6,2037,1,5383440
18,6,2038,1,5233900
18,6,2039,1,5084360
18,6,2040,1,4934820
18,6,2041,1,4785280
18,6,2042,1,4635740
18,6,2043,1,4486200
18,6,2044,1,4336660
18,6,2045,1,4187120
18,6,2046,1,4037580
18,6,2047,1,3888040
18,6,2048,1,3738500
18,6,2049,1,3588960
18,6,2050,1,3439420
18,7,2023,1,4379000
18,7,2024,1,4291420
18,7,2025,1,4203840
18,7,2026,1,4116260
18,7,2027,1,4028680
18,7,2028,1,3941100
18,7,2029,1,3853520
18,7,2030,1,3765940
18,7,2031,1,3678360
18,7,2032,1,3590780
18,7,2033,1,3503200
18,7,2034,1,3415620
18,7,2035,1,3328040
18,7,2036,1,3240460
18,7,2037,1,3152880
18,7,2038,1,3065300
18,7,2039,1,2977720
18,7,2040,1,2890140
18,7,2041,1,2802560
18,7,2042,1,2714980
18,7,2043,1,2627400
18,7,2044,1,2539820
18,7,2045,1,2452240
18,7,2046,1,2364660
18,7,2047,1,2277080
18,7,2048,1,2189500
18,7,2049,1,2101920
18,7,2050,1,2014340
18,8,2023,1,2950000
18,8,2024,1,2891000
18,8,2025,1,2832000
18,8,2026,1,2773000
18,8,2027,1,2714000
18,8,2028,1,2655000
18,8,2029,1,2596000
18,8,2030,1,2537000
18,8,2031,1,2478000
18,8,2032,1,2419000
18,8,2033,1,2360000
18,8,2034,1,2301000
18,8,2035,1,2242000
18,8,2036,1,2183000
18,8,2037,1,2124000
18,8,2038,1,2065000
18,8,2039,1,2006000
18,8,2040,1,1947000
18,8,2041,1,1888000
18,8,2042,1,1829000
18,8,2043,1,1770000
18,8,2044,1,1711000
18,8,2045,1,1652000
18,8,2046,1,1593000
18,8,2047,1,1534000
18,8,2048,1,1475000
18,8,2049,1,1416000
18,8,2050,1,1357000
18,14,2023,1,1344000
18,14,2024,1,1317120
18,14,2025,1,1290240
18,14,2026,1,1263360
18,14,2027,1,1236480
18,14,2028,1,1209600
18,14,2029,1,1182720
18,14,2030,1,1155840
18,14,2031,1,1128960
18,14,2032,1,1102080
18,14,2033,1,1075200
18,14,2034,1,1048320
18,14,2035,1,1021440
18,14,2036,1,994560
18,14,2037,1,967680
18,14,2038,1,940800
18,14,2039,1,913920
18,14,2040,1,887040
18,14,2041,1,860160
18,14,2042,1,833280
18,14,2043,1,806400
18,14,2044,1,779520
18,14,2045,1,752640
18,14,2046,1,725760
18,14,2047,1,698880
18,14,2048,1,672000
18,14,2049,1,645120
18,14,2050,1,618240
18,15,2023,1,1361000
18,15,2024,1,1333780
18,15,2025,1,1306560
18,15,2026,1,1279340
18,15,2027,1,1252120
18,15,2028,1,1224900
18,15,2029,1,1197680
18,15,2030,1,1170460
18,15,2031,1,1143240
18,15,2032,1,1116020
18,15,2033,1,1088800
18,15,2034,1,1061580
18,15,2035,1,1034360
18,15,2036,1,1007140
18,15,2037,1,979920
18,15,2038,1,952700
18,15,2039,1,925480
18,15,2040,1,898260
18,15,2041,1,871040
18,15,2042,1,843820
18,15,2043,1,816600
18,15,2044,1,789380
18,15,2045,1,762160
18,15,2046,1,734940
18,15,2047,1,707720
18,15,2048,1,680500
18,15,2049,1,653280
18,15,2050,1,626060
19,1,2023,3,3716000
19,1,2024,3,3641680
19,1,2025,3,3567360
19,1,2026,3,3493040
19,1,2027,3,3418720
19,1,2028,3,3344400
19,1,2029,3,3270080
19,1,2030,3,3195760
19,1,2031,3,3121440
19,1,2032,3,3047120
19,1,2033,3,2972800
19,1,2034,3,2898480
19,1,2035,3,2824160
19,1,2036,3,2749840
19,1,2037,3,2675520
19,1,2038,3,2601200
19,1,2039,3,2526880
19,1,2040,3,2452560
19,1,2041,3,2378240
19,1,2042,3,2303920
19,1,2043,3,2229600
19,1,2044,3,2155280
19,1,2045,3,2080960
19,1,2046,3,2006640
19,1,2047,3,1932320
19,1,2048,3,1858000
19,1,2049,3,1783680
19,1,2050,3,1709360
19,3,2023,3,757000
19,3,2024,3,741860
19,3,2025,3,726720
19,3,2026,3,711580
19,3,2027,3,696440
19,3,2028,3,681300
19,3,2029,3,666160
19,3,2030,3,651020
19,3,2031,3,635880
19,3,2032,3,620740
19,3,2033,3,605600
19,3,2034,3,590460
19,3,2035,3,575320
19,3,2036,3,560180
19,3,2037,3,545040
19,3,2038,3,529900
19,3,2039,3,514760
19,3,2040,3,499620
19,3,2041,3,484480
19,3,2042,3,469340
19,3,2043,3,454200
19,3,2044,3,439060
19,3,2045,3,423920
19,3,2046,3,408780
19,3,2047,3,393640
19,3,2048,3,378500
19,3,2049,3,363360
19,3,2050,3,348220
19,4,2023,3,786000
19,4,2024,3,770280
19,4,2025,3,754560
19,4,2026,3,738840
19,4,2027,3,723120
19,4,2028,3,707400
19,4,2029,3,691680
19,4,2030,3,675960
19,4,2031,3,660240
19,4,2032,3,644520
19,4,2033,3,628800
19,4,2034,3,613080
19,4,2035,3,597360
19,4,2036,3,581640
19,4,2037,3,565920
19,4,2038,3,550200
19,4,2039,3,534480
19,4,2040,3,518760
19,4,2041,3,503040
19,4,2042,3,487320
19,4,2043,3,471600
19,4,2044,3,455880
19,4,2045,3,440160
19,4,2046,3,424440
19,4,2047,3,408720
19,4,2048,3,393000
19,4,2049,3,377280
19,4,2050,3,361560
19,6,2023,1,7477000
19,6,2024,1,7327460
19,6,2025,1,7177920
19,6,2026,1,7028380
19,6,2027,1,6878840
19,6,2028,1,6729300
19,6,2029,1,6579760
19,6,2030,1,6430220
19,6,2031,1,6280680
19,6,2032,1,6131140
19,6,2033,1,5981600
19,6,2034,1,5832060
19,6,2035,1,5682520
19,6,2036,1,5532980
19,6,2037,1,5383440
19,6,2038,1,5233900
19,6,2039,1,5084360
19,6,2040,1,4934820
19,6,2041,1,4785280
19,6,2042,1,4635740
19,6,2043,1,4486200
19,6,2044,1,4336660
19,6,2045,1,4187120
19,6,2046,1,4037580
19,6,2047,1,3888040
19,6,2048,1,3738500
19,6,2049,1,3588960
19,6,2050,1,3439420
19,7,2023,1,4379000
19,7,2024,1,4291420
19,7,2025,1,4203840
19,7,2026,1,4116260
19,7,2027,1,4028680
19,7,2028,1,3941100
19,7,2029,1,3853520
19,7,2030,1,3765940
19,7,2031,1,3678360
19,7,2032,1,3590780
19,7,2033,1,3503200
19,7,2034,1,3415620
19,7,2035,1,3328040
19,7,2036,1,3240460
19,7,2037,1,3152880
19,7,2038,1,3065300
19,7,2039,1,2977720
19,7,2040,1,2890140
19,7,2041,1,2802560
19,7,2042,1,2714980
19,7,2043,1,2627400
19,7,2044,1,2539820
19,7,2045,1,2452240
19,7,2046,1,2364660
19,7,2047,1,2277080
19,7,2048,1,2189500
19,7,2049,1,2101920
19,7,2050,1,2014340
19,8,2023,1,2950000
19,8,2024,1,2891000
19,8,2025,1,2832000
19,8,2026,1,2773000
19,8,2027,1,2714000
19,8,2028,1,2655000
19,8,2029,1,2596000
19,8,2030,1,2537000
19,8,2031,1,2478000
19,8,2032,1,2419000
19,8,2033,1,2360000
19,8,2034,1,2301000
19,8,2035,1,2242000
19,8,2036,1,2183000
19,8,2037,1,2124000
19,8,2038,1,2065000
19,8,2039,1,2006000
19,8,2040,1,1947000
19,8,2041,1,1888000
19,8,2042,1,1829000
19,8,2043,1,1770000
19,8,2044,1,1711000
19,8,2045,1,1652000
19,8,2046,1,1593000
19,8,2047,1,1534000
19,8,2048,1,1475000
19,8,2049,1,1416000
19,8,2050,1,1357000
19,14,2023,1,1344000
19,14,2024,1,1317120
19,14,2025,1,1290240
19,14,2026,1,1263360
19,14,2027,1,1236480
19,14,2028,1,1209600
19,14,2029,1,1182720
19,14,2030,1,1155840
19,14,2031,1,1128960
19,14,2032,1,1102080
19,14,2033,1,1075200
19,14,2034,1,1048320
19,14,2035,1,1021440
19,14,2036,1,994560
19,14,2037,1,967680
19,14,2038,1,940800
19,14,2039,1,913920
19,14,2040,1,887040
19,14,2041,1,860160
19,14,2042,1,833280
19,14,2043,1,806400
19,14,2044,1,779520
19,14,2045,1,752640
19,14,2046,1,725760
19,14,2047,1,698880
19,14,2048,1,672000
19,14,2049,1,645120
19,14,2050,1,618240
19,15,2023,1,1361000
19,15,2024,1,1333780
19,15,2025,1,1306560
19,15,2026,1,1279340
19,15,2027,1,1252120
19,15,2028,1,1224900
19,15,2029,1,1197680
19,15,2030,1,1170460
19,15,2031,1,1143240
19,15,2032,1,1116020
19,15,2033,1,1088800
19,15,2034,1,1061580
19,15,2035,1,1034360
19,15,2036,1,1007140
19,15,2037,1,979920
19,15,2038,1,952700
19,15,2039,1,925480
19,15,2040,1,898260
19,15,2041,1,871040
19,15,2042,1,843820
19,15,2043,1,816600
19,15,2044,1,789380
19,15,2045,1,762160
19,15,2046,1,734940
19,15,2047,1,707720
19,15,2048,1,680500
19,15,2049,1,653280
19,15,2050,1,626060
20,1,2023,3,3716000
20,1,2024,3,3641680
20,1,2025,3,3567360
20,1,2026,3,3493040
20,1,2027,3,3418720
20,1,2028,3,3344400
20,1,2029,3,3270080
20,1,2030,3,3195760
20,1,2031,3,3121440
20,1,2032,3,3047120
20,1,2033,3,2972800
20,1,2034,3,2898480
20,1,2035,3,2824160
20,1,2036,3,2749840
20,1,2037,3,2675520
20,1,2038,3,2601200
20,1,2039,3,2526880
20,1,2040,3,2452560
20,1,2041,3,2378240
20,1,2042,3,2303920
20,1,2043,3,2229600
20,1,2044,3,2155280
20,1,2045,3,2080960
20,1,2046,3,2006640
20,1,2047,3,1932320
20,1,2048,3,1858000
20,1,2049,3,1783680
20,1,2050,3,1709360
20,3,2023,3,757000
20,3,2024,3,741860
20,3,2025,3,726720
20,3,2026,3,711580
20,3,2027,3,696440
20,3,2028,3,681300
20,3,2029,3,666160
20,3,2030,3,651020
20,3,2031,3,635880
20,3,2032,3,620740
20,3,2033,3,605600
20,3,2034,3,590460
20,3,2035,3,575320
20,3,2036,3,560180
20,3,2037,3,545040
20,3,2038,3,529900
20,3,2039,3,514760
20,3,2040,3,499620
20,3,2041,3,484480
20,3,2042,3,469340
20,3,2043,3,454200
20,3,2044,3,439060
20,3,2045,3,423920
20,3,2046,3,408780
20,3,2047,3,393640
20,3,2048,3,378500
20,3,2049,3,363360
20,3,2050,3,348220
20,4,2023,3,786000
20,4,2024,3,770280
20,4,2025,3,754560
20,4,2026,3,738840
20,4,2027,3,723120
20,4,2028,3,707400
20,4,2029,3,691680
20,4,2030,3,675960
20,4,2031,3,660240
20,4,2032,3,644520
20,4,2033,3,628800
20,4,2034,3,613080
20,4,2035,3,597360
20,4,2036,3,581640
20,4,2037,3,565920
20,4,2038,3,550200
20,4,2039,3,534480
20,4,2040,3,518760
20,4,2041,3,503040
20,4,2042,3,487320
20,4,2043,3,471600
20,4,2044,3,455880
20,4,2045,3,440160
20,4,2046,3,424440
20,4,2047,3,408720
20,4,2048,3,393000
20,4,2049,3,377280
20,4,2050,3,361560
20,6,2023,1,7477000
20,6,2024,1,7327460
20,6,2025,1,7177920
20,6,2026,1,7028380
20,6,2027,1,6878840
20,6,2028,1,6729300
20,6,2029,1,6579760
20,6,2030,1,6430220
20,6,2031,1,6280680
20,6,2032,1,6131140
20,6,2033,1,5981600
20,6,2034,1,5832060
20,6,2035,1,5682520
20,6,2036,1,5532980
20,6,2037,1,5383440
20,6,2038,1,5233900
20,6,2039,1,5084360
20,6,2040,1,4934820
20,6,2041,1,4785280
20,6,2042,1,4635740
20,6,2043,1,4486200
20,6,2044,1,4336660
20,6,2045,1,4187120
20,6,2046,1,4037580
20,6,2047,1,3888040
20,6,2048,1,3738500
20,6,2049,1,3588960
20,6,2050,1,3439420
20,7,2023,1,4379000
20,7,2024,1,4291420
20,7,2025,1,4203840
20,7,2026,1,4116260
20,7,2027,1,4028680
20,7,2028,1,3941100
20,7,2029,1,3853520
20,7,2030,1,3765940
20,7,2031,1,3678360
20,7,2032,1,3590780
20,7,2033,1,3503200
20,7,2034,1,3415620
20,7,2035,1,3328040
20,7,2036,1,3240460
20,7,2037,1,3152880
20,7,2038,1,3065300
20,7,2039,1,2977720
20,7,2040,1,2890140
20,7,2041,1,2802560
20,7,2042,1,2714980
20,7,2043,1,2627400
20,7,2044,1,2539820
20,7,2045,1,2452240
20,7,2046,1,2364660
20,7,2047,1,2277080
20,7,2048,1,2189500
20,7,2049,1,2101920
20,7,2050,1,2014340
20,8,2023,1,2950000
20,8,2024,1,2891000
20,8,2025,1,2832000
20,8,2026,1,2773000
20,8,2027,1,2714000
20,8,2028,1,2655000
20,8,2029,1,2596000
20,8,2030,1,2537000
20,8,2031,1,2478000
20,8,2032,1,2419000
20,8,2033,1,2360000
20,8,2034,1,2301000
20,8,2035,1,2242000
20,8,2036,1,2183000
20,8,2037,1,2124000
20,8,2038,1,2065000
20,8,2039,1,2006000
20,8,2040,1,1947000
20,8,2041,1,1888000
20,8,2042,1,1829000
20,8,2043,1,1770000
20,8,2044,1,1711000
20,8,2045,1,1652000
20,8,2046,1,1593000
20,8,2047,1,1534000
20,8,2048,1,1475000
20,8,2049,1,1416000
20,8,2050,1,1357000
20,14,2023,1,1344000
20,14,2024,1,1317120
