
Year,Region_ID,Scenario,Peak_Demand_MW
2045,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load,6805.0
2046,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),6856.551176111913
2047,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),6908.492877390399
2048,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),6960.828062253036
2049,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7013.559711528856
2050,PJM_PEPCO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),7066.690828628112
2025,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,7557.0
2026,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,7954.0
2027,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,9002.0
2028,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,10235.0
2029,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,11477.0
2030,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,12198.0
2031,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,12697.0
2032,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,12953.0
2033,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13191.0
2034,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13225.0
2035,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13275.0
2036,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13349.0
2037,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13419.0
2038,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13479.0
2039,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13533.0
2040,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13589.0
2041,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13652.0
2042,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13731.0
2043,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13801.0
2044,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13858.0
2045,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load,13920.0
2046,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),13987.161280868357
2047,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),14054.646601797618
2048,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),14122.457526217791
2049,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),14190.59562510211
2050,PJM_PLGRP,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),14259.062477003456
2025,PJM_PPL,PJM 2025 Load Forecast Table B5 (max monthly peaks),7510.0
2026,PJM_PPL,PJM 2025 Load Forecast Table B5 (max monthly peaks),7803.0
2027,PJM_PPL,PJM 2025 Load Forecast Table B5 (max monthly peaks),8989.0
2028,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,10045.0
2029,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,11280.0
2030,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,12001.0
2031,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,12502.0
2032,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,12752.0
2033,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,12994.0
2034,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13028.0
2035,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13072.0
2036,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13149.0
2037,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13218.0
2038,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13272.0
2039,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13328.0
2040,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13382.0
2041,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13445.0
2042,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13521.0
2043,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13593.0
2044,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13646.0
2045,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load,13705.0
2046,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),13770.529589140397
2047,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),13836.372503859258
2048,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),13902.53024230299
2049,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),13969.004309781283
2050,PJM_PPL,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),14035.79621880138
2025,PJM_PSEG,PJM 2025 Load Forecast Table B5 (max monthly peaks),10341.0
2026,PJM_PSEG,PJM 2025 Load Forecast Table B5 (max monthly peaks),10528.0
2027,PJM_PSEG,PJM 2025 Load Forecast Table B5 (max monthly peaks),10671.0
2028,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,10949.0
2029,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,11090.0
2030,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,11298.0
2031,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,11407.0
2032,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,11486.0
2033,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,11597.0
2034,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,11689.0
2035,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,11785.0
2036,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,11901.0
2037,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,12046.0
2038,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,12150.0
2039,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,12255.0
2040,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,12344.0
2041,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,12467.0
2042,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,12583.0
2043,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,12714.0
2044,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,12816.0
2045,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load,12925.0
2046,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),13044.441201640868
2047,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),13164.986171223663
2048,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),13286.64510877696
2049,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),13409.428308588806
2050,PJM_PSEG,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),13533.346160077774
2025,PJM_RECO,PJM 2025 Load Forecast Table B5 (max monthly peaks),415.0
2026,PJM_RECO,PJM 2025 Load Forecast Table B5 (max monthly peaks),416.0
2027,PJM_RECO,PJM 2025 Load Forecast Table B5 (max monthly peaks),414.0
2028,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,412.0
2029,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,410.0
2030,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,410.0
2031,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,410.0
2032,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,411.0
2033,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,414.0
2034,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,417.0
2035,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,420.0
2036,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,424.0
2037,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,428.0
2038,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,432.0
2039,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,436.0
2040,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,439.0
2041,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,442.0
2042,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,447.0
2043,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,451.0
2044,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,455.0
2045,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load,460.0
2046,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),464.31904121218696
2047,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),468.6786348526186
2048,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),473.0791616769664
2049,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),477.5210060159004
2050,PJM_RECO,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),482.00455580865616
2025,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,201.0
2026,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,200.0
2027,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,200.0
2028,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,200.0
2029,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,200.0
2030,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,200.0
2031,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,200.0
2032,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,201.0
2033,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,201.0
2034,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,202.0
2035,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,203.0
2036,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,204.0
2037,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,206.0
2038,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,207.0
2039,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,208.0
2040,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,209.0
2041,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,210.0
2042,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,211.0
2043,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,213.0
2044,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,214.0
2045,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load,215.0
2046,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),216.2205136302704
2047,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),217.44795588157183
2048,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),218.68236608635277
2049,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),219.92378380034424
2050,PJM_UGI,PJM 2025 Load Report Table B1 Summer Peak Load (extrapolated beyond 2045),221.17224880382776
2025,QUEBEC,Maine per-capita proxy for Canadian demand,2233.0
2026,QUEBEC,Maine per-capita proxy for Canadian demand,2241.0
2027,QUEBEC,Maine per-capita proxy for Canadian demand,2307.0
2028,QUEBEC,Maine per-capita proxy for Canadian demand,2412.0
2029,QUEBEC,Maine per-capita proxy for Canadian demand,2559.0
2030,QUEBEC,Maine per-capita proxy for Canadian demand,2725.0
2031,QUEBEC,Maine per-capita proxy for Canadian demand,2916.0
2032,QUEBEC,Maine per-capita proxy for Canadian demand,3131.0
2033,QUEBEC,Maine per-capita proxy for Canadian demand,3368.0
2034,QUEBEC,Maine per-capita proxy for Canadian demand,3622.0
2035,QUEBEC,Maine per-capita proxy for Canadian demand,3885.0
2036,QUEBEC,Maine per-capita proxy for Canadian demand,4150.0
2037,QUEBEC,Maine per-capita proxy for Canadian demand,4413.0
2038,QUEBEC,Maine per-capita proxy for Canadian demand,4674.0
2039,QUEBEC,Maine per-capita proxy for Canadian demand,4930.0
2040,QUEBEC,Maine per-capita proxy for Canadian demand,5162.0
2041,QUEBEC,Maine per-capita proxy for Canadian demand,5361.0
2042,QUEBEC,Maine per-capita proxy for Canadian demand,5530.0
2043,QUEBEC,Maine per-capita proxy for Canadian demand,5672.0
2044,QUEBEC,Maine per-capita proxy for Canadian demand,5791.0
2045,QUEBEC,Maine per-capita proxy for Canadian demand,5890.0
2046,QUEBEC,Maine per-capita proxy for Canadian demand,6047.484357767575
2047,QUEBEC,Maine per-capita proxy for Canadian demand,6209.179466458998
2048,QUEBEC,Maine per-capita proxy for Canadian demand,6375.1979113722255
2049,QUEBEC,Maine per-capita proxy for Canadian demand,6545.655288063845
2050,QUEBEC,Maine per-capita proxy for Canadian demand,6720.670282836114
2025,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1167.9755655090562
2026,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1188.7318521687607
2027,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1215.3664482283916
2028,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1228.574369394211
2029,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1245.3854872847162
2030,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1265.5548345028142
2031,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1287.5688044610015
2032,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1310.7759044214908
2033,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1333.0107393721876
2034,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1355.9666403242657
2035,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1379.2901458798312
2036,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1403.0337165638616
2037,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1427.205203917065
2038,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1451.812610371887
2039,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1476.8640922100078
2040,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1502.3679625786024
2041,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1528.332694566514
2042,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1554.7669243415635
2043,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1581.6794543502074
2044,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1609.0792565808013
2045,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1636.9754758917402
2046,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1665.3774334057782
2047,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1694.294629971854
2048,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1723.7367496957768
2049,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1753.7136635411557
2050,SANTEE_COOPER_SYS,Estimated from adjacent per capita demand,1784.2354330019766
2025,SCEG_SYS,Estimated from adjacent per capita demand,5535.4963165338295
2026,SCEG_SYS,Estimated from adjacent per capita demand,5633.868535733157
2027,SCEG_SYS,Estimated from adjacent per capita demand,5760.100378876376
2028,SCEG_SYS,Estimated from adjacent per capita demand,5822.697920401655
2029,SCEG_SYS,Estimated from adjacent per capita demand,5902.372430646353
2030,SCEG_SYS,Estimated from adjacent per capita demand,5997.962912613338
2031,SCEG_SYS,Estimated from adjacent per capita demand,6102.295788415171
2032,SCEG_SYS,Estimated from adjacent per capita demand,6212.283377318824
2033,SCEG_SYS,Estimated from adjacent per capita demand,6317.66301932758
2034,SCEG_SYS,Estimated from adjacent per capita demand,6426.460077173187
2035,SCEG_SYS,Estimated from adjacent per capita demand,6536.999358048654
2036,SCEG_SYS,Estimated from adjacent per capita demand,6649.52949304812
2037,SCEG_SYS,Estimated from adjacent per capita demand,6764.08769371603
2038,SCEG_SYS,Estimated from adjacent per capita demand,6880.711886732216
2039,SCEG_SYS,Estimated from adjacent per capita demand,6999.440727928643
2040,SCEG_SYS,Estimated from adjacent per capita demand,7120.313616584649
2041,SCEG_SYS,Estimated from adjacent per capita demand,7243.370710006146
2042,SCEG_SYS,Estimated from adjacent per capita demand,7368.652938394561
2043,SCEG_SYS,Estimated from adjacent per capita demand,7496.202020011286
2044,SCEG_SYS,Estimated from adjacent per capita demand,7626.060476643555
2045,SCEG_SYS,Estimated from adjacent per capita demand,7758.271649377823
2046,SCEG_SYS,Estimated from adjacent per capita demand,7892.879714686779
2047,SCEG_SYS,Estimated from adjacent per capita demand,8029.929700836302
2048,SCEG_SYS,Estimated from adjacent per capita demand,8169.467504618772
2049,SCEG_SYS,Estimated from adjacent per capita demand,8311.539908419296
2050,SCEG_SYS,Estimated from adjacent per capita demand,8456.19459762149
2025,SOCO_SYS,Estimated from adjacent per capita demand,63707.75811867579
2026,SOCO_SYS,Estimated from adjacent per capita demand,64839.91920920514
2027,SOCO_SYS,Estimated from adjacent per capita demand,66292.71535791227
2028,SOCO_SYS,Estimated from adjacent per capita demand,67013.14742150242
2029,SOCO_SYS,Estimated from adjacent per capita demand,67930.11748825725
2030,SOCO_SYS,Estimated from adjacent per capita demand,69030.2637001535
2031,SOCO_SYS,Estimated from adjacent per capita demand,70231.02569787281
2032,SOCO_SYS,Estimated from adjacent per capita demand,71496.8675138995
2033,SOCO_SYS,Estimated from adjacent per capita demand,72709.6766930284
2034,SOCO_SYS,Estimated from adjacent per capita demand,73961.81674495994
2035,SOCO_SYS,Estimated from adjacent per capita demand,75234.0079570817
2036,SOCO_SYS,Estimated from adjacent per capita demand,76529.11181257427
2037,SOCO_SYS,Estimated from adjacent per capita demand,77847.55657729447
2038,SOCO_SYS,Estimated from adjacent per capita demand,79189.77874755747
2039,SOCO_SYS,Estimated from adjacent per capita demand,80556.22321145497
2040,SOCO_SYS,Estimated from adjacent per capita demand,81947.34341337832
2041,SOCO_SYS,Estimated from adjacent per capita demand,83363.60152180986
2042,SOCO_SYS,Estimated from adjacent per capita demand,84805.46860044892
2043,SOCO_SYS,Estimated from adjacent per capita demand,86273.42478273858
2044,SOCO_SYS,Estimated from adjacent per capita demand,87767.95944986188
2045,SOCO_SYS,Estimated from adjacent per capita demand,89289.57141227674
2046,SOCO_SYS,Estimated from adjacent per capita demand,90838.76909486063
2047,SOCO_SYS,Estimated from adjacent per capita demand,92416.07072573749
2048,SOCO_SYS,Estimated from adjacent per capita demand,94022.00452886055
2049,SOCO_SYS,Estimated from adjacent per capita demand,95657.10892042668
2050,SOCO_SYS,Estimated from adjacent per capita demand,97321.93270919872
2025,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,6500.383586
2026,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,6647.167528
2027,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,6863.918108
2028,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,6949.270668
2029,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,7046.190746
2030,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),7189.658267582844
2031,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),7336.046932020188
2032,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),7485.416216714878
2033,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),7637.826810089426
2034,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),7793.340636243593
2035,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),7952.020880114006
2036,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8113.93201314608
2037,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8279.139819488619
2038,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8447.711422721779
2039,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8619.715313129229
2040,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8795.221375525618
2041,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8974.300917650622
2042,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),9157.02669914112
2043,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),9343.472961093295
2044,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),9533.71545622662
2045,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),9727.831479662029
2046,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),9925.89990032676
2047,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),10128.001192998649
2048,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),10334.217471002825
2049,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),10544.63251957422
2050,SPP_AR,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),10759.3318298993
2025,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,7165.552038000001
2026,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,7327.356024000001
2027,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,7566.286164
2028,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,7660.372644
2029,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,7767.210318
2030,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),7925.358522342715
2031,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8086.726782987866
2032,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8251.380663516362
2033,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8419.387062449476
2034,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8590.81424042958
2035,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8765.731847954283
2036,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),8944.210953675301
2037,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),9126.324073273488
2038,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),9312.145198921791
2039,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),9501.749829348142
2040,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),9695.215000510396
2041,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),9892.619316895907
2042,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),10094.04298345834
2043,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),10299.567838204795
2044,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),10509.277385446398
2045,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),10723.256829725924
2046,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),10941.59311043624
2047,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),11164.374937143575
2048,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),11391.692825630043
2049,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),11623.639134670002
2050,SPP_LA,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),11860.30810355523
2025,SPP_MO,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,13468.445652
2026,SPP_MO,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,13772.574096
2027,SPP_MO,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,14221.669656
2028,SPP_MO,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,14398.515576
2029,SPP_MO,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region,14599.328772
2030,SPP_MO,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),14896.585771021915
2031,SPP_MO,SPP 2024 June Resource Adequacy Report (Forecasted Non-Coincident Peak) apportioned by region (extrapolated beyond 2029),15199.895221142608
